timestamp,device_id,temperature,humidity,battery_level,signal_strength,is_anomaly_ml,anomaly_score,temperature_z_score,temperature_anomaly,humidity_z_score,humidity_anomaly,battery_level_z_score,battery_level_anomaly,signal_strength_z_score,signal_strength_anomaly,is_anomaly_combined
2026-01-20 03:00:00,device-001,23.62922657895838,50.1082682135987,96.82891478673658,-61.12045661308427,False,-0.4619037641255997,0.3362256148753986,False,0.7350305147740158,False,1.6776967570369534,False,1.9457850322636228,False,False
2026-01-20 03:05:00,device-001,23.884645138672788,49.45729682014856,97.22514785510377,-59.45355179050302,False,-0.4202582532902636,0.4270597069628746,False,0.5720359172215469,False,1.7460187892327856,False,0.4936713711813598,False,False
2026-01-20 03:10:00,device-001,22.967812233167578,49.43476722979212,97.1879217419896,-60.514351418026365,False,-0.43221100827825415,0.10100789357622587,False,0.5663948067977749,False,1.7395999314903137,False,1.4177803004555982,False,False
2026-01-20 03:15:00,device-001,25.04813903135274,49.86994841876257,96.6926089508392,-59.14344639136617,False,-0.4316223828806836,0.8408311709828618,False,0.6753584010084251,False,1.654193691664252,False,0.22352500147761492,False,False
2026-01-20 03:20:00,device-001,22.818387993175076,50.410849121208564,97.34757867370222,-60.620682318351705,False,-0.44494594734671455,0.04786839114243123,False,0.8107927583367325,False,1.7671294006325728,False,1.5104097960728116,False,False
2026-01-20 03:25:00,device-001,24.410354352674105,49.91859380586915,97.19661804799836,-57.90320701734605,False,-0.44795665455964817,0.6140168302401491,False,0.6875385603426135,False,1.7410994259710837,False,0.8569017353278362,False,False
2026-01-20 03:30:00,device-001,23.48374952807141,48.236162454919935,96.63314567111235,-60.615810284965434,False,-0.4373561818420021,0.284489844962449,False,0.26628007845415086,False,1.6439405037395047,False,1.5061655548050368,False,False
2026-01-20 03:35:00,device-001,23.657652445271165,49.94395098356238,96.933007239799,-58.97281675096397,False,-0.4155402343526098,0.34633466004897073,False,0.6938876611091913,False,1.695645304236157,False,0.07488206250651074,False,False
2026-01-20 03:40:00,device-001,23.767857646369304,51.676061337180926,96.7206029500286,-57.07983083341038,True,-0.5024116312726001,0.38552675868213276,False,1.1275851059511244,False,1.6590206661562856,False,1.5741807237294014,False,True
2026-01-20 03:45:00,device-001,24.29494271511964,48.2716117268883,96.42873225058166,-59.31752758475681,False,-0.4208829733918152,0.5729731749736307,False,0.2751561056899846,False,1.6086937224541649,False,0.3751747391444648,False,False
2026-01-20 03:50:00,device-001,23.651404109177975,50.68795797020256,96.84197128737206,-59.87282891265687,False,-0.4222704096005934,0.3441125743214616,False,0.8801771364744851,False,1.6799480750818063,False,0.8589220013379512,False,False
2026-01-20 03:55:00,device-001,23.187300637564118,47.402288516335936,96.5160455143799,-58.94360120567652,False,-0.43373921497818363,0.17906420224612354,False,0.05748911099146019,False,1.6237490525025344,False,0.04943112382473414,False,False
2026-01-20 04:00:00,device-001,36.06935120665748,47.86151885085421,96.65195427775535,-59.41468262027116,True,-0.7665169849444241,4.760287152437819,True,0.17247429207902928,False,1.647183651096987,False,0.45981073779425574,False,True
2026-01-20 04:05:00,device-001,23.223094318161618,50.014221437455824,96.5674626155338,-60.94297029783062,False,-0.4449464966229765,0.19179345137813028,False,0.7114824501697159,False,1.632614846705248,False,1.7911689440841674,False,False
2026-01-20 04:10:00,device-001,24.247262387813294,50.67623095544346,96.82491537295259,-58.74619794796509,False,-0.4108456360707517,0.5560166967672379,False,0.877240847613893,False,1.6770071425167923,False,0.1225354836154069,False,False
2026-01-20 04:15:00,device-001,22.888482730232393,48.47762614779076,96.6045105801626,-59.28621404908779,False,-0.41378170947582144,0.07279606988210843,False,0.3267393825633831,False,1.639002986500317,False,0.34789614932590557,False,False
2026-01-20 04:20:00,device-001,36.43096151015479,55.71063617116533,96.57126715320796,-58.664434359819396,True,-0.6725329768331988,4.888886043780647,True,2.1377890995172018,False,1.6332708589521185,False,0.1937633196124345,False,True
2026-01-20 04:25:00,device-001,24.809135848152902,50.95364427255593,96.25541922660788,-59.04103077950673,False,-0.41397445979386316,0.7558348528756408,False,0.946701460527762,False,1.5788095483424776,False,0.134306284803139,False,False
2026-01-20 04:30:00,device-001,23.453378425903804,49.66416975244641,96.15439093565126,-59.718125860613675,False,-0.40927689921756616,0.2736890186866484,False,0.6238341539546187,False,1.5613893512451684,False,0.724153409730439,False,False
2026-01-20 04:35:00,device-001,25.9477504611872,47.25914155752636,96.45587805711236,-61.41271587118965,True,-0.5389126473941164,1.1607585386412593,False,0.021647012280538377,False,1.6133744440189117,False,2.200384848355939,False,True
2026-01-20 04:40:00,device-001,23.74153236972618,51.73188899938059,96.21928400572864,-60.8777447779293,False,-0.45978513486336137,0.3761647428383994,False,1.1415636116490493,False,1.5725787919482954,False,1.7343481423102374,False,False
2026-01-20 04:45:00,device-001,23.568547421077344,51.15404727087754,95.93089001048486,-59.58354141041802,False,-0.4068776798505365,0.3146463834330185,False,0.9968797116589178,False,1.5228513325281983,False,0.6069110116937463,False,False
2026-01-20 04:50:00,device-001,24.19760832416773,49.19118423233241,96.7431832267976,-59.166080977681986,False,-0.4154534669537417,0.5383583018771347,False,0.5054048569458379,False,1.6629141584454554,False,0.2432429791071036,False,False
2026-01-20 04:55:00,device-001,22.560035493831702,50.47993074408378,95.85146406056948,-58.94756666520377,False,-0.42908081332229964,0.04400909318222082,False,0.8280898798878653,False,1.5091560033380713,False,0.05288560897228622,False,False
2026-01-20 05:00:00,device-001,23.563760888121045,50.05752446924499,96.15149618369414,-58.93424480582988,False,-0.4043390425943677,0.3129441564068449,False,0.7223249546334967,False,1.5608902123488897,False,0.04128035489551473,False,False
2026-01-20 05:05:00,device-001,23.253789083795166,49.754958495304884,95.80751640665171,-60.45332923257371,False,-0.4218680059952577,0.2027093815723915,False,0.6465664502634957,False,1.5015781577072806,False,1.3646212070721608,False,False
2026-01-20 05:10:00,device-001,25.641251413584676,50.888952602041094,95.5217348136995,-58.88213805294522,False,-0.4185381400385142,1.0517587747017045,False,0.9305035247864126,False,1.4523011519411604,False,0.004112115432380087,False,False
2026-01-20 05:15:00,device-001,25.9400807988198,51.852624292842876,95.3941890102138,-60.28423407286625,False,-0.4452168388463195,1.1580309889340674,False,1.1717941267934484,False,1.4303085693227964,False,1.2173150213153427,False,False
2026-01-20 05:20:00,device-001,25.267952178385922,49.262534566632866,95.93314582844387,-59.02536594657066,False,-0.41853541691266466,0.919002967354963,False,0.5232700337286444,False,1.52324030073789,False,0.12065996403132023,False,False
2026-01-20 05:25:00,device-001,23.523540154140814,50.252519518246096,94.77761979797928,-60.82438764133429,False,-0.4337520931248972,0.29864052139194547,False,0.7711491270264019,False,1.323994218168725,False,1.6878664080706862,False,False
2026-01-20 05:30:00,device-001,24.072280063006904,48.48554953392178,96.1897233911795,-61.23014137796063,False,-0.4621256298850904,0.4937880136875262,False,0.3287232932953638,False,1.5674816876927684,False,2.0413362259082066,False,False
2026-01-20 05:35:00,device-001,23.93013342530937,50.566392557040736,96.08238198671984,-61.23586215117944,False,-0.46720055059979637,0.44323663326716883,False,0.8497387703742567,False,1.5489729273773813,False,2.0463198415474766,False,False
2026-01-20 05:40:00,device-001,25.219115095999204,50.39632308198811,95.30554740468561,-59.337896525736724,False,-0.40488531985205095,0.9016351141975456,False,0.8071556308982731,False,1.4150241947708613,False,0.3929190140772764,False,False
2026-01-20 05:45:00,device-001,24.452824526174588,49.48896930045482,95.570940625497,-60.18531359686176,False,-0.4009741406025501,0.6291204298181415,False,0.5799662859488836,False,1.460785655952158,False,1.131141070276891,False,False
2026-01-20 05:50:00,device-001,24.38795854094657,51.388437119690856,95.97580504484361,-61.037815498826845,False,-0.46223820202751364,0.6060522436920639,False,1.0555678190966777,False,1.5305959825044888,False,1.8737927449088834,False,False
2026-01-20 05:55:00,device-001,26.005712780964743,47.47067843611579,95.40446447148933,-59.21168279351542,False,-0.4745513758782275,1.1813715853132156,False,0.07461303926745236,False,1.4320803558094404,False,0.28296871440094457,False,False
2026-01-20 06:00:00,device-001,24.524793494188028,49.465950720269106,95.33756332489283,-60.29300093465883,False,-0.4045952255267744,0.6547146383019845,False,0.5742027389614891,False,1.4205446646806303,False,1.2249522178735193,False,False
2026-01-20 06:05:00,device-001,23.827794275684358,51.67321328093108,95.45710464578951,-60.49290959526065,False,-0.43405517466990723,0.4068419258833885,False,1.1268719904641442,False,1.4411570431696135,False,1.3991013912972539,False,False
2026-01-20 06:10:00,device-001,25.016824565092175,50.8561903892242,95.54385863565169,-59.170371158076385,False,-0.40032711141716576,0.8296948576501003,False,0.9223003015008007,False,1.4561159382282851,False,0.24698034279747144,False,False
2026-01-20 06:15:00,device-001,23.630380760978156,49.54902305589756,95.47418808153698,-59.18962973456653,False,-0.3927780101950826,0.33663607477301594,False,0.5950029493082745,False,1.4441027212069453,False,0.26375733068273766,False,False
2026-01-20 06:20:00,device-001,24.27186281910392,50.5569645654219,95.58329946873653,-60.39157138883583,False,-0.40947408940713076,0.5647653086290496,False,0.8473781263964998,False,1.462916677699519,False,1.3108212495965519,False,False
2026-01-20 06:25:00,device-001,24.71984691960299,50.06699271246076,95.08469563903184,-58.70122314801281,False,-0.39100983428310226,0.7240811746489549,False,0.7246956770769272,False,1.3769429677150709,False,0.1617149979646567,False,False
2026-01-20 06:30:00,device-001,24.934667663311856,51.577488760870004,95.49164364214629,-59.778996158367235,False,-0.4031131947987231,0.8004775306466144,False,1.1029038410489067,False,1.4471125643249358,False,0.7771801870992956,False,False
2026-01-20 06:35:00,device-001,24.810646908439253,49.87640741744862,95.14724990574653,-59.93014305436768,False,-0.3933043608337534,0.7563722288179121,False,0.676975648558805,False,1.3877291311266204,False,0.9088508557176486,False,False
2026-01-20 06:40:00,device-001,24.332020031030797,51.21677430321641,94.75453379502996,-57.70761272431454,False,-0.41381483522410123,0.5861589212702051,False,1.0125857280747035,False,1.3200135240704844,False,1.027292474554905,False,False
2026-01-20 06:45:00,device-001,23.437541936009932,48.482643482834554,95.29743326205002,-59.00833730603706,False,-0.4013025013954402,0.2680571132253901,False,0.32799565667078295,False,1.413625082080255,False,0.10582557084131058,False,False
2026-01-20 06:50:00,device-001,24.728183875001523,51.22399829949608,94.89632596814593,-60.697254371485826,False,-0.42402542380310804,0.7270460327048704,False,1.0143945208698597,False,1.344462592535838,False,1.5771150589689809,False,False
2026-01-20 06:55:00,device-001,24.27466985599477,49.24096778179813,95.14253592002532,-59.947057381502134,False,-0.39513868252435563,0.5657635706493254,False,0.5178699970296323,False,1.3869163037532204,False,0.9235856655083577,False,False
2026-01-20 07:00:00,device-001,23.537379721433197,49.747550368965854,94.92387943628269,-60.36372455280397,False,-0.40411366709283586,0.30356226447628804,False,0.6447115537451582,False,1.3492136067429659,False,1.2865626533815877,False,False
2026-01-20 07:05:00,device-001,23.522373246704642,50.56578008916751,94.82348997133262,-60.306943175371124,False,-0.4071776729842431,0.29822553597493695,False,0.8495854165471691,False,1.3319035617113764,False,1.237097913254658,False,False
2026-01-20 07:10:00,device-001,23.784320207750024,50.51665965977759,94.2655746975508,-61.20746377437655,False,-0.4755204661266637,0.3913813129405394,False,0.8372863129297562,False,1.2357028446562734,False,2.0215807740558,False,False
2026-01-20 07:15:00,device-001,23.56603501148337,49.814479919907754,94.74327226967941,-58.32464378305045,False,-0.3904701262530543,0.3137528992450415,False,0.6614698250454131,False,1.3180717116398741,False,0.4897697452637465,False,False
2026-01-20 07:20:00,device-001,24.805205560919344,49.8585553089844,94.59429513762919,-60.802529364637806,False,-0.43740382078688356,0.7544371311403744,False,0.6725057175236385,False,1.292383748607608,False,1.6688247076876197,False,False
2026-01-20 07:25:00,device-001,24.081213099054484,49.627051388033784,94.64681556810143,-60.62723094355232,False,-0.4155426312581906,0.49696485494711945,False,0.6145402081221042,False,1.3014397886712257,False,1.5161145897636688,False,False
2026-01-20 07:30:00,device-001,24.4871158089268,52.3185060320603,94.46737195546294,-59.39828827790105,False,-0.3923750931467918,0.6413153836178762,False,1.2884447313435607,False,1.270498523898589,False,0.4455289094633345,False,False
2026-01-20 07:35:00,device-001,24.598049630727232,49.37472668776848,94.51722774454313,-59.787407599218206,False,-0.39054035622558564,0.6807666004609404,False,0.5513614519031634,False,1.2790951027775868,False,0.7845077609377139,False,False
2026-01-20 07:40:00,device-001,24.097064239949017,48.77202425940005,94.40735305227768,-59.302001708754545,False,-0.387726381168731,0.5026019707202077,False,0.4004527626055404,False,1.2601495304319932,False,0.3616494698322999,False,False
2026-01-20 07:45:00,device-001,25.151533110834098,51.32326994679125,94.99595473725346,-60.567347562888045,False,-0.41871880352796903,0.8776010413768172,False,1.0392508238688114,False,1.3616414716199214,False,1.4639475590151907,False,False
2026-01-20 07:50:00,device-001,24.65888900891121,50.11006717449864,94.9569408799653,-60.60829828535515,False,-0.42312042000361466,0.7024028107922781,False,0.7354809507084495,False,1.3549143551157163,False,1.4996215235512003,False,False
2026-01-20 07:55:00,device-001,23.258402793377904,48.8845448103715,93.61283128270706,-60.325755021680756,False,-0.40280094220254337,0.20435014769984877,False,0.42862641525219664,False,1.123151015531191,False,1.2534857349504973,False,False
2026-01-20 08:00:00,device-001,23.29077008211036,49.9557176986365,94.30252679273315,-57.92382916078411,False,-0.40691623137474286,0.21586087459703734,False,0.6968338904017803,False,1.2420744537881288,False,0.8389368846647764,False,False
2026-01-20 08:05:00,device-001,24.625074682567682,48.80920386987113,93.8804755985955,-59.308080828493495,False,-0.3936889441026433,0.6903774762339816,False,0.4097620436382656,False,1.169300630560836,False,0.3669452567906777,False,False
2026-01-20 08:10:00,device-001,22.773987771822146,52.36414537784596,94.45383203621638,-60.2691756521047,False,-0.4660690950993026,0.032078411747097205,False,1.29987221782567,False,1.2681638505143,False,1.204196972698561,False,False
2026-01-20 08:15:00,device-001,22.423901213634934,51.58815662276085,94.01563804642421,-58.562183688026536,False,-0.43755121994082946,0.09242230856281768,False,1.1055749320878354,False,1.1926065427863735,False,0.28283834978441796,False,False
2026-01-20 08:20:00,device-001,22.481914005831484,48.59669768701429,94.00157310991546,-59.75301940623525,False,-0.40383712722535153,0.07179131246556816,False,0.35655331572691357,False,1.1901813412529838,False,0.7545507027217857,False,False
2026-01-20 08:25:00,device-001,23.359281435619053,50.36649791985866,93.62971387118523,-59.94237948502129,False,-0.4011776491185791,0.24022545718886087,False,0.7996878061257259,False,1.1260620616947723,False,0.9195105453857576,False,False
2026-01-20 08:30:00,device-001,23.776296526243225,50.1384249525443,94.11348446342667,-60.92464209183787,False,-0.4328526482912359,0.3885278639754991,False,0.7425813619808053,False,1.2094780928572364,False,1.775202442611101,False,False
2026-01-20 08:35:00,device-001,22.41236211269015,51.21593764831217,93.94969420359388,-60.54848653655655,False,-0.46980467124527503,0.09652594049542729,False,1.012376240790348,False,1.181235918493108,False,1.4475168944523626,False,False
2026-01-20 08:40:00,device-001,24.83905490977495,49.40373416703417,94.15378915521914,-59.732481518589886,False,-0.3838875973339146,0.7664749206983816,False,0.5586245397385053,False,1.216427786535343,False,0.7366592509630531,False,False
2026-01-20 08:45:00,device-001,25.204117762342523,51.79221030105969,93.67531075545628,-58.82842904904564,False,-0.3825759611388402,0.8963016365209011,False,1.156667265035286,False,1.1339242823015323,False,0.050900376663117,False,False
2026-01-20 08:50:00,device-001,24.028132770098495,51.13933402034914,93.41052296182598,-59.11394854000156,False,-0.38039180220727314,0.4780879828286135,False,0.9931957089935238,False,1.0882672142632128,False,0.19782813363077875,False,False
2026-01-20 08:55:00,device-001,24.31383147565894,46.3737105806641,93.29502244620028,-61.839232177760096,True,-0.5031878440086249,0.579690554541363,False,0.200053153327748,False,1.0683515873829716,False,2.571941848524801,False,True
2026-01-20 09:00:00,device-001,23.205794876003996,50.01184728962668,94.0507071156288,-59.72590521958022,False,-0.39462569165699946,0.18564127855339735,False,0.7108879950618033,False,1.198653463819862,False,0.7309303494073482,False,False
2026-01-20 09:05:00,device-001,24.677431603803843,46.78741309158901,93.03898526819346,-59.855547698896615,False,-0.4291043981893768,0.7089970840271654,False,0.09646753504540549,False,1.024203378372559,False,0.8438675805687487,False,False
2026-01-20 09:10:00,device-001,23.634022981998427,48.72890891593716,92.87976736998803,-59.88912003951278,False,-0.3879741448772858,0.3379313519836,False,0.389657252807754,False,0.9967496112950899,False,0.8731139141223057,False,False
2026-01-20 09:15:00,device-001,22.234461844896323,49.701237898745404,93.55997947382906,-60.73987978632735,False,-0.457077201347738,0.1597923269523848,False,0.6331155258379487,False,1.1140378362535226,False,1.6142479212429206,False,False
2026-01-20 09:20:00,device-001,22.817269295190265,47.02511776559927,93.38119627081805,-58.84485767949876,False,-0.3942271661469473,0.04747055037516656,False,0.03694943937103607,False,1.0832104451866253,False,0.036588678484149637,False,False
2026-01-20 09:25:00,device-001,22.389189579483745,49.28568713419706,93.19092271448827,-60.592872832262344,False,-0.4345270281222001,0.10476675125531994,False,0.5290671293773975,False,1.0504017851342242,False,1.4861837370255386,False,False
2026-01-20 09:30:00,device-001,23.040659999062516,46.89094366141454,93.13390520839584,-60.997877892588846,False,-0.449994362791642,0.12691462753896718,False,0.0705448543671454,False,1.0405703192673663,False,1.8390013502092648,False,False
2026-01-20 09:35:00,device-001,24.64570905142386,48.409443569775505,93.04008234760222,-59.58602008926577,False,-0.39579401064452097,0.6977156436833041,False,0.3096673699135104,False,1.024392546568429,False,0.6090702971955313,False,False
2026-01-20 09:40:00,device-001,22.930866869300473,47.93642778245539,93.38425001001303,-59.04249228995269,False,-0.39479566840815505,0.08786907317311088,False,0.1912304943980099,False,1.0837369980774707,False,0.13557947044376356,False,False
2026-01-20 09:45:00,device-001,22.542309780970385,47.31412380413099,93.06748449085451,-62.10192116473558,True,-0.551493408970606,0.050312859972548606,False,0.035413837133401564,False,1.029117467992157,False,2.8007817087468543,False,True
2026-01-20 09:50:00,device-001,21.699745975281633,50.136809442900905,93.59349031405038,-60.04903603955638,False,-0.4484779932025257,0.3499524726971731,False,0.7421768598063373,False,1.1198160735771905,False,1.0124237326213257,False,False
2026-01-20 09:55:00,device-001,23.31756534492618,48.46074152261791,93.97366424253657,-58.68042508856542,False,-0.39685269763646563,0.22539003086838202,False,0.3225116965044201,False,1.1853690459454094,False,0.1798330967537548,False,False
2026-01-20 10:00:00,device-001,22.697665926815386,46.46668933909936,92.51806610392273,-59.596536364132774,False,-0.39557403922272033,0.004936196610571045,False,0.17677250618323742,False,0.9343818597916101,False,0.6182314839598848,False,False
2026-01-20 10:05:00,device-001,22.13788571053072,45.671563280200424,92.75602813472725,-60.88154800361439,False,-0.451749786432351,0.19413754247715442,False,0.37586151881530955,False,0.9754133910492306,False,1.7376612984656954,False,False
2026-01-20 10:10:00,device-001,24.034959147763157,49.03120270159934,92.89760820760502,-58.32005586110997,False,-0.39229350127271106,0.4805156365516208,False,0.46534760484530935,False,0.9998258873037817,False,0.4937664846309221,False,False
2026-01-20 10:15:00,device-001,22.6887607167751,46.31951714910261,93.3069372231809,-59.26108995631534,False,-0.3959444782720715,0.0017692510692520764,False,0.21362246936256926,False,1.0704060392736996,False,0.32600945379119645,False,False
2026-01-20 10:20:00,device-001,21.738057861760936,47.227583291578085,92.53731452398458,-61.182799730964334,False,-0.46349860283380495,0.33632767805266084,False,0.013745241312645326,False,0.9377008436931895,False,2.0000948476302325,False,False
2026-01-20 10:25:00,device-001,23.249182107601527,50.277858409998885,92.33042972785425,-59.23703076330943,False,-0.39165698808665117,0.2010710100292832,False,0.7774936492361749,False,0.9020279258312575,False,0.30505043899609985,False,False
2026-01-20 10:30:00,device-001,21.92753624179781,46.582729086178404,92.52228182272835,-60.66399076967981,False,-0.4292860165191736,0.2689437861377601,False,0.14771769353625513,False,0.9351087715487546,False,1.5481376812897238,False,False
