timestamp,device_id,temperature,humidity,battery_level,signal_strength
2026-01-20 03:45:00,device-001,24.29494271511964,48.2716117268883,96.42873225058166,-59.31752758475681
2026-01-20 03:50:00,device-001,23.651404109177975,50.68795797020256,96.84197128737206,-59.87282891265687
2026-01-20 03:55:00,device-001,23.187300637564118,47.402288516335936,96.5160455143799,-58.94360120567652
2026-01-20 04:00:00,device-001,36.06935120665748,47.86151885085421,96.65195427775535,-59.41468262027116
2026-01-20 04:05:00,device-001,23.223094318161618,50.014221437455824,96.5674626155338,-60.94297029783062
2026-01-20 04:10:00,device-001,24.247262387813294,50.67623095544346,96.82491537295259,-58.74619794796509
2026-01-20 04:15:00,device-001,22.888482730232393,48.47762614779076,96.6045105801626,-59.28621404908779
2026-01-20 04:20:00,device-001,36.43096151015479,55.71063617116533,96.57126715320796,-58.664434359819396
2026-01-20 04:25:00,device-001,24.809135848152902,50.95364427255593,96.25541922660788,-59.04103077950673
2026-01-20 04:30:00,device-001,23.453378425903804,49.66416975244641,96.15439093565126,-59.718125860613675
2026-01-20 04:35:00,device-001,25.9477504611872,47.25914155752636,96.45587805711236,-61.41271587118965
2026-01-20 04:40:00,device-001,23.74153236972618,51.73188899938059,96.21928400572864,-60.8777447779293
2026-01-20 04:45:00,device-001,23.568547421077344,51.15404727087754,95.93089001048486,-59.58354141041802
2026-01-20 04:50:00,device-001,24.19760832416773,49.19118423233241,96.7431832267976,-59.166080977681986
2026-01-20 04:55:00,device-001,22.560035493831702,50.47993074408378,95.85146406056948,-58.94756666520377
2026-01-20 05:00:00,device-001,23.563760888121045,50.05752446924499,96.15149618369414,-58.93424480582988
2026-01-20 05:05:00,device-001,23.253789083795166,49.754958495304884,95.80751640665171,-60.45332923257371
2026-01-20 05:10:00,device-001,25.641251413584676,50.888952602041094,95.5217348136995,-58.88213805294522
2026-01-20 05:15:00,device-001,25.9400807988198,51.852624292842876,95.3941890102138,-60.28423407286625
2026-01-20 05:20:00,device-001,25.267952178385922,49.262534566632866,95.93314582844387,-59.02536594657066
2026-01-20 05:25:00,device-001,23.523540154140814,50.252519518246096,94.77761979797928,-60.82438764133429
2026-01-20 05:30:00,device-001,24.072280063006904,48.48554953392178,96.1897233911795,-61.23014137796063
2026-01-20 05:35:00,device-001,23.93013342530937,50.566392557040736,96.08238198671984,-61.23586215117944
2026-01-20 05:40:00,device-001,25.219115095999204,50.39632308198811,95.30554740468561,-59.337896525736724
2026-01-20 05:45:00,device-001,24.452824526174588,49.48896930045482,95.570940625497,-60.18531359686176
2026-01-20 05:50:00,device-001,24.38795854094657,51.388437119690856,95.97580504484361,-61.037815498826845
2026-01-20 05:55:00,device-001,26.005712780964743,47.47067843611579,95.40446447148933,-59.21168279351542
2026-01-20 06:00:00,device-001,24.524793494188028,49.465950720269106,95.33756332489283,-60.29300093465883
2026-01-20 06:05:00,device-001,23.827794275684358,51.67321328093108,95.45710464578951,-60.49290959526065
2026-01-20 06:10:00,device-001,25.016824565092175,50.8561903892242,95.54385863565169,-59.170371158076385
2026-01-20 06:15:00,device-001,23.630380760978156,49.54902305589756,95.47418808153698,-59.18962973456653
2026-01-20 06:20:00,device-001,24.27186281910392,50.5569645654219,95.58329946873653,-60.39157138883583
2026-01-20 06:25:00,device-001,24.71984691960299,50.06699271246076,95.08469563903184,-58.70122314801281
2026-01-20 06:30:00,device-001,24.934667663311856,51.577488760870004,95.49164364214629,-59.778996158367235
2026-01-20 06:35:00,device-001,24.810646908439253,49.87640741744862,95.14724990574653,-59.93014305436768
2026-01-20 06:40:00,device-001,24.332020031030797,51.21677430321641,94.75453379502996,-57.70761272431454
2026-01-20 06:45:00,device-001,23.437541936009932,48.482643482834554,95.29743326205002,-59.00833730603706
2026-01-20 06:50:00,device-001,24.728183875001523,51.22399829949608,94.89632596814593,-60.697254371485826
2026-01-20 06:55:00,device-001,24.27466985599477,49.24096778179813,95.14253592002532,-59.947057381502134
2026-01-20 07:00:00,device-001,23.537379721433197,49.747550368965854,94.92387943628269,-60.36372455280397
2026-01-20 07:05:00,device-001,23.522373246704642,50.56578008916751,94.82348997133262,-60.306943175371124
2026-01-20 07:10:00,device-001,23.784320207750024,50.51665965977759,94.2655746975508,-61.20746377437655
2026-01-20 07:15:00,device-001,23.56603501148337,49.814479919907754,94.74327226967941,-58.32464378305045
2026-01-20 07:20:00,device-001,24.805205560919344,49.8585553089844,94.59429513762919,-60.802529364637806
2026-01-20 07:25:00,device-001,24.081213099054484,49.627051388033784,94.64681556810143,-60.62723094355232
2026-01-20 07:30:00,device-001,24.4871158089268,52.3185060320603,94.46737195546294,-59.39828827790105
2026-01-20 07:35:00,device-001,24.598049630727232,49.37472668776848,94.51722774454313,-59.787407599218206
2026-01-20 07:40:00,device-001,24.097064239949017,48.77202425940005,94.40735305227768,-59.302001708754545
2026-01-20 07:45:00,device-001,25.151533110834098,51.32326994679125,94.99595473725346,-60.567347562888045
2026-01-20 07:50:00,device-001,24.65888900891121,50.11006717449864,94.9569408799653,-60.60829828535515
2026-01-20 07:55:00,device-001,23.258402793377904,48.8845448103715,93.61283128270706,-60.325755021680756
2026-01-20 08:00:00,device-001,23.29077008211036,49.9557176986365,94.30252679273315,-57.92382916078411
2026-01-20 08:05:00,device-001,24.625074682567682,48.80920386987113,93.8804755985955,-59.308080828493495
2026-01-20 08:10:00,device-001,22.773987771822146,52.36414537784596,94.45383203621638,-60.2691756521047
2026-01-20 08:15:00,device-001,22.423901213634934,51.58815662276085,94.01563804642421,-58.562183688026536
2026-01-20 08:20:00,device-001,22.481914005831484,48.59669768701429,94.00157310991546,-59.75301940623525
2026-01-20 08:25:00,device-001,23.359281435619053,50.36649791985866,93.62971387118523,-59.94237948502129
2026-01-20 08:30:00,device-001,23.776296526243225,50.1384249525443,94.11348446342667,-60.92464209183787
2026-01-20 08:35:00,device-001,22.41236211269015,51.21593764831217,93.94969420359388,-60.54848653655655
2026-01-20 08:40:00,device-001,24.83905490977495,49.40373416703417,94.15378915521914,-59.732481518589886
2026-01-20 08:45:00,device-001,25.204117762342523,51.79221030105969,93.67531075545628,-58.82842904904564
2026-01-20 08:50:00,device-001,24.028132770098495,51.13933402034914,93.41052296182598,-59.11394854000156
2026-01-20 08:55:00,device-001,24.31383147565894,46.3737105806641,93.29502244620028,-61.839232177760096
2026-01-20 09:00:00,device-001,23.205794876003996,50.01184728962668,94.0507071156288,-59.72590521958022
2026-01-20 09:05:00,device-001,24.677431603803843,46.78741309158901,93.03898526819346,-59.855547698896615
2026-01-20 09:10:00,device-001,23.634022981998427,48.72890891593716,92.87976736998803,-59.88912003951278
2026-01-20 09:15:00,device-001,22.234461844896323,49.701237898745404,93.55997947382906,-60.73987978632735
2026-01-20 09:20:00,device-001,22.817269295190265,47.02511776559927,93.38119627081805,-58.84485767949876
2026-01-20 09:25:00,device-001,22.389189579483745,49.28568713419706,93.19092271448827,-60.592872832262344
2026-01-20 09:30:00,device-001,23.040659999062516,46.89094366141454,93.13390520839584,-60.997877892588846
2026-01-20 09:35:00,device-001,24.64570905142386,48.409443569775505,93.04008234760222,-59.58602008926577
2026-01-20 09:40:00,device-001,22.930866869300473,47.93642778245539,93.38425001001303,-59.04249228995269
2026-01-20 09:45:00,device-001,22.542309780970385,47.31412380413099,93.06748449085451,-62.10192116473558
2026-01-20 09:50:00,device-001,21.699745975281633,50.136809442900905,93.59349031405038,-60.04903603955638
2026-01-20 09:55:00,device-001,23.31756534492618,48.46074152261791,93.97366424253657,-58.68042508856542
2026-01-20 10:00:00,device-001,22.697665926815386,46.46668933909936,92.51806610392273,-59.596536364132774
2026-01-20 10:05:00,device-001,22.13788571053072,45.671563280200424,92.75602813472725,-60.88154800361439
2026-01-20 10:10:00,device-001,24.034959147763157,49.03120270159934,92.89760820760502,-58.32005586110997
2026-01-20 10:15:00,device-001,22.6887607167751,46.31951714910261,93.3069372231809,-59.26108995631534
2026-01-20 10:20:00,device-001,21.738057861760936,47.227583291578085,92.53731452398458,-61.182799730964334
2026-01-20 10:25:00,device-001,23.249182107601527,50.277858409998885,92.33042972785425,-59.23703076330943
2026-01-20 10:30:00,device-001,21.92753624179781,46.582729086178404,92.52228182272835,-60.66399076967981
2026-01-20 10:35:00,device-001,22.426131417206967,45.96576501680195,92.73113704773395,-59.85023810944914
2026-01-20 10:40:00,device-001,22.13490199248388,45.74875522356595,92.4269686008295,-59.04460877417424
2026-01-20 10:45:00,device-001,22.66505214600899,45.54086445931798,92.57979969162876,-59.048612876628205
2026-01-20 10:50:00,device-001,20.866593173615726,47.71856928609127,92.30121287231624,-59.22940133140684
2026-01-20 10:55:00,device-001,21.528879716858963,44.09182191915818,91.96173726863505,-59.751915053338614
2026-01-20 11:00:00,device-001,22.28423513668475,45.337620287855984,92.59157773763322,-61.46152006226896
2026-01-20 11:05:00,device-001,21.960193838060665,44.771905161987185,92.15444916765935,-59.75260132868358
2026-01-20 11:10:00,device-001,21.26098814958715,45.90536475334577,92.60188784276433,-60.37689186952315
2026-01-20 11:15:00,device-001,22.553824655700502,44.68089132809421,92.40894125337458,-58.35843137934209
2026-01-20 11:20:00,device-001,19.84362893289896,45.072898005128934,92.37312163815416,-60.00304538604299
2026-01-20 11:25:00,device-001,22.053286857266798,45.254639150875846,92.17597693624188,-59.95567723539207
2026-01-20 11:30:00,device-001,22.625804225988002,46.43426222605208,92.20128079862255,-60.21187696612247
2026-01-20 11:35:00,device-001,21.2365156452979,45.29549709253039,92.16833564271349,-60.22098448082026
2026-01-20 11:40:00,device-001,21.793287113760105,48.94887991170645,92.2613374110295,-60.126023532167835
2026-01-20 11:45:00,device-001,22.457180525421588,45.11490258661839,91.33856263944665,-60.8080863109174
2026-01-20 11:50:00,device-001,19.934224625275323,45.090826710764716,91.90552551375687,-58.123562687724714
2026-01-20 11:55:00,device-001,21.626986554115014,45.180423631959506,92.09882167435504,-62.011135309007884
2026-01-20 12:00:00,device-001,21.488491646486853,46.55629779083045,91.35642412626605,-58.65624595679307
2026-01-20 12:05:00,device-001,21.50535247089185,44.66799370397599,91.93983455983188,-57.5293071421956
2026-01-20 12:10:00,device-001,21.314634841950788,45.554233942623824,91.56219173013793,-60.64984436946479
2026-01-20 12:15:00,device-001,21.768059265544967,43.788858614985976,91.67146987116583,-60.27765744676511
2026-01-20 12:20:00,device-001,21.42171663235414,45.46471444419213,91.91126198327737,-60.31001639885474
2026-01-20 12:25:00,device-001,20.75749942720941,43.38752005206672,59.86616742297113,-59.42269950695515
2026-01-20 12:30:00,device-001,21.514012316656128,43.3641210526333,91.7608817760317,-58.44436214119504
2026-01-20 12:35:00,device-001,21.17437776400921,47.45457678788752,91.21786324026893,-61.044654703311416
2026-01-20 12:40:00,device-001,19.35607926787579,46.77582557889912,91.59630969690622,-59.85558467091045
2026-01-20 12:45:00,device-001,20.938703935007474,42.73631481897179,92.08372559388505,-59.67077881802477
2026-01-20 12:50:00,device-001,20.738196993869604,45.406451866157525,91.44430276952102,-59.57611597572087
2026-01-20 12:55:00,device-001,19.954562758665233,44.91877307407312,91.81460734894252,-58.45457995384502
2026-01-20 13:00:00,device-001,21.798092166003958,43.33908125984062,90.90311855392243,-59.92578692009965
2026-01-20 13:05:00,device-001,20.50509288773798,45.642142207551466,90.64226061108556,-58.270449680539386
2026-01-20 13:10:00,device-001,20.27147628262399,43.25614939755751,65.10277019157057,-61.45485667186577
2026-01-20 13:15:00,device-001,20.99421807126005,43.90277962426679,90.66301173007768,-61.095078772063616
2026-01-20 13:20:00,device-001,20.005311810590893,46.193431571305744,90.92212259459092,-61.303142953118105
2026-01-20 13:25:00,device-001,20.016091433880142,43.17872445395999,90.14093400711754,-59.85429486651781
2026-01-20 13:30:00,device-001,19.967202078737788,44.53089238539468,91.4546868284836,-58.67343497045224
2026-01-20 13:35:00,device-001,19.876648977979926,41.72647768759381,91.62200794097495,-59.74078156598551
2026-01-20 13:40:00,device-001,20.043288648308263,43.2507210606315,90.85942542823035,-59.94436041192394
2026-01-20 13:45:00,device-001,19.51420432383881,42.36826813704441,90.7401740189352,-60.34342477113376
2026-01-20 13:50:00,device-001,19.344477534153167,43.25090227536268,90.62350683477375,-58.29600701141731
2026-01-20 13:55:00,device-001,17.73625784652743,44.63231643328675,91.02382555774929,-61.87339023240815
2026-01-20 14:00:00,device-001,19.52584992473572,42.342838701006315,90.17774649158464,-60.577816687590875
2026-01-20 14:05:00,device-001,18.855219549145772,45.43453937433282,90.83070351794423,-58.52844490500584
2026-01-20 14:10:00,device-001,20.265438826194117,41.019924301440035,90.34264392011607,-59.31062543877208
2026-01-20 14:15:00,device-001,18.655587053827638,43.69164648016057,90.37790238055256,-60.174820807549594
2026-01-20 14:20:00,device-001,20.148038665509656,43.19851278547383,90.29171015025427,-58.640670196635746
2026-01-20 14:25:00,device-001,18.66122039282934,43.36735516859848,48.489547927098464,-60.10954643931399
2026-01-20 14:30:00,device-001,19.734622130767534,40.47952249037844,90.57720810576207,-59.98490213644298
2026-01-20 14:35:00,device-001,19.004051167032593,43.84389647783504,90.03869689283717,-61.20846129636356
2026-01-20 14:40:00,device-001,18.12633383212126,43.095076878585765,89.81587119425112,-58.04520581801563
2026-01-20 14:45:00,device-001,29.65641902839282,44.64795547693471,90.21330524016079,-59.89671311187039
2026-01-20 14:50:00,device-001,18.837294107705862,42.6207531334498,90.08870958927254,-58.69669811798347
2026-01-20 14:55:00,device-001,19.31684295158282,42.167887363281466,89.94091633633585,-59.85694562372107
2026-01-20 15:00:00,device-001,19.424921071554007,39.29921350508232,89.59554437336828,-59.056735905977284
2026-01-20 15:05:00,device-001,19.269600464323087,41.512205185172206,89.95553017991962,-59.45241829463833
2026-01-20 15:10:00,device-001,18.65636024532214,40.54615622784591,89.9587535765293,-60.778372777615026
2026-01-20 15:15:00,device-001,19.371082782134646,39.08692555624835,90.15874669119769,-59.327402517586954
2026-01-20 15:20:00,device-001,19.20669045809417,43.04381426032338,90.29964233333877,-58.78562993498187
2026-01-20 15:25:00,device-001,17.487647165656043,39.581212134432036,89.56255442669129,-59.77390894978917
2026-01-20 15:30:00,device-001,19.334067195501596,40.344617578813626,89.75603002934312,-60.55538293235332
2026-01-20 15:35:00,device-001,18.391451944803993,39.25778533339025,89.37303002616673,-61.15168460561633
2026-01-20 15:40:00,device-001,18.061845264751156,42.884702473466795,89.31518033335041,-57.1676179351626
2026-01-20 15:45:00,device-001,19.200245483797076,41.51990612402958,89.29249266594563,-59.099690120591006
2026-01-20 15:50:00,device-001,18.309315401571126,41.366057492903614,90.26802536148064,-59.89605989972465
2026-01-20 15:55:00,device-001,19.6546830490097,40.070676008946435,89.43950345285091,-58.02919936436449
2026-01-20 16:00:00,device-001,18.20035014241647,43.7885458180732,89.61232558063665,-60.36246677589426
2026-01-20 16:05:00,device-001,19.175745924121895,42.475197895902554,89.53654298866515,-61.37022471989045
2026-01-20 16:10:00,device-001,18.05725775980544,40.59366788078163,89.27766997126999,-59.179327902449316
2026-01-20 16:15:00,device-001,18.751542576148537,38.912619754271404,89.36405935530179,-59.189414254716176
2026-01-20 16:20:00,device-001,19.028908997234886,42.48963215314868,89.45017664636467,-59.34081992077156
2026-01-20 16:25:00,device-001,18.497932993474745,38.33200120412878,89.27888546573978,-59.59231231283689
2026-01-20 16:30:00,device-001,18.74562447222244,38.8654794737131,88.77568303787751,-58.74684714666709
2026-01-20 16:35:00,device-001,18.472332269066282,41.76221169964494,89.05849551283913,-59.77024386050425
2026-01-20 16:40:00,device-001,19.231549182423073,39.927469803744394,89.0288362330823,-60.26227528870504
2026-01-20 16:45:00,device-001,18.111612629568832,40.20159116732151,89.01664013149012,-60.278748621663475
2026-01-20 16:50:00,device-001,19.443454048214136,39.28950429292961,88.8439385067516,-60.239731058274174
2026-01-20 16:55:00,device-001,19.5774327443252,40.89458289283772,89.15955336184058,-61.28556037303697
2026-01-20 17:00:00,device-001,18.6158627338282,41.90481706198981,88.82468519678262,-58.73451962493465
2026-01-20 17:05:00,device-001,17.97214303047992,42.657310811212064,89.43966943708577,-60.16283856043965
2026-01-20 17:10:00,device-001,18.014709961519582,42.69859668007688,89.17387164371921,-60.32286002715327
2026-01-20 17:15:00,device-001,18.021494705113625,40.07339668469309,88.24666484668973,-60.718651946484194
2026-01-20 17:20:00,device-001,17.542264127561722,39.324264887282766,88.58959453378397,-59.565785267463475
2026-01-20 17:25:00,device-001,19.57531586284798,38.960661386553014,88.84529671954297,-60.01398884422551
2026-01-20 17:30:00,device-001,18.28609444815662,41.455004931380856,88.16318339353131,-59.417590253815945
2026-01-20 17:35:00,device-001,18.450992751903488,41.16839520490062,88.53675059317234,-57.3446998600891
2026-01-20 17:40:00,device-001,17.80122391832371,39.622531077038545,88.21305784207257,-60.35547711916025
2026-01-20 17:45:00,device-001,17.796513528438975,42.19423018046831,88.77615127439695,-60.37074629374948
2026-01-20 17:50:00,device-001,17.636970876771045,41.11188222667032,88.1343330867157,-59.167068182244485
2026-01-20 17:55:00,device-001,18.46305233544131,38.127573692104605,88.71425156039902,-58.00412232690447
2026-01-20 18:00:00,device-001,17.80976904761249,39.81844766009602,88.28575961721748,-59.465543210012974
2026-01-20 18:05:00,device-001,18.82754933689854,43.41649667274998,88.09691583175179,-60.59829724453845
2026-01-20 18:10:00,device-001,17.199399952842807,39.30836383217783,88.09006190813786,-58.00544213648221
2026-01-20 18:15:00,device-001,17.89233419105525,40.74638731126533,88.04507313117817,-58.61160672655191
2026-01-20 18:20:00,device-001,20.33296184642366,39.62272335016079,87.85316816724453,-58.75583912293092
2026-01-20 18:25:00,device-001,18.86334417703409,43.19977929749245,88.12517845559779,-60.159292090787055
2026-01-20 18:30:00,device-001,18.798189280432414,42.10583106400531,88.14614465435922,-59.2927259688927
2026-01-20 18:35:00,device-001,19.188255220268044,42.212135833329704,88.26464769731125,-59.15129011241036
2026-01-20 18:40:00,device-001,18.211882276709893,40.696031764588945,88.1619526899525,-60.61693567098723
2026-01-20 18:45:00,device-001,18.652582805888628,39.9060653794928,87.75862344688045,-58.5215481373927
2026-01-20 18:50:00,device-001,18.523991233056122,40.58817478663455,87.29204315770603,-59.053746433972776
2026-01-20 18:55:00,device-001,18.902361135473075,43.788171735891886,87.55766652951411,-59.58084967233606
2026-01-20 19:00:00,device-001,18.6017294681014,42.93655078819987,87.5714113402839,-59.52097847422966
2026-01-20 19:05:00,device-001,18.906167644615447,40.87966441280489,87.41606991563484,-59.60591000710169
2026-01-20 19:10:00,device-001,19.297754547643137,39.09164229714228,87.53989090224407,-60.50012081493917
2026-01-20 19:15:00,device-001,19.415246914654556,38.38056899534881,87.28232344581852,-59.42278812493548
2026-01-20 19:20:00,device-001,19.733341361029748,40.60291150446098,87.23344014199205,-57.91884293055941
2026-01-20 19:25:00,device-001,17.34556527181861,37.44175171865588,87.482004335016,-60.30205422435261
2026-01-20 19:30:00,device-001,17.71137514876157,41.843137008392596,87.37314021413135,-60.36407863073673
2026-01-20 19:35:00,device-001,17.529822043704947,42.13212859682298,87.4450603533876,-59.89917586377938
2026-01-20 19:40:00,device-001,20.058386235728182,39.26333391532752,86.74234244872258,-60.49190806988124
2026-01-20 19:45:00,device-001,18.572912962317538,41.28064546632059,87.07762918264311,-59.4479446034857
2026-01-20 19:50:00,device-001,17.63773596111298,43.13059274021878,87.07535464648223,-58.68270416841187
2026-01-20 19:55:00,device-001,18.944000009979643,41.701496050193136,87.22093018406966,-59.35229143998268
2026-01-20 20:00:00,device-001,19.21610199654072,43.06360177627645,87.05895635091044,-59.090996242411485
2026-01-20 20:05:00,device-001,18.66347583255138,43.285616469809476,86.74708230938222,-57.99905956708918
2026-01-20 20:10:00,device-001,18.737699302045872,39.0368801177585,86.93843132447324,-60.48105165747488
2026-01-20 20:15:00,device-001,19.478106002283344,40.263715969533685,86.71614497003556,-61.68954073094553
2026-01-20 20:20:00,device-001,18.480698811733763,37.668420788611606,86.32482915295428,-59.0395853438557
2026-01-20 20:25:00,device-001,19.509306314118216,42.00596332134003,86.45990715706124,-59.84771135614198
2026-01-20 20:30:00,device-001,18.917057947853838,39.69568626475501,87.15101949053015,-58.92263770942433
2026-01-20 20:35:00,device-001,18.783575211657624,41.54090634302739,86.71251484238427,-61.84173486842429
2026-01-20 20:40:00,device-001,18.80412476462659,40.546801412408406,86.29951399703153,-60.08110029288595
2026-01-20 20:45:00,device-001,20.482629799042687,42.602065254505625,86.37864630306515,-59.227417218643836
2026-01-20 20:50:00,device-001,20.20765233883843,43.10056384031853,86.51788911097606,-60.446936777705574
2026-01-20 20:55:00,device-001,19.691486764711605,42.37840826783385,86.71855796600832,-59.16482819831803
2026-01-20 21:00:00,device-001,20.018321828695825,41.06161327672641,86.7952182196903,-59.6024003953076
2026-01-20 21:05:00,device-001,20.885669530753407,40.9086529939543,86.87078914094957,-59.60208921653735
2026-01-20 21:10:00,device-001,18.75209497426146,41.29622021084022,86.2038958075417,-59.37583405359808
2026-01-20 21:15:00,device-001,7.740230945128193,41.242720918591786,86.24269362232171,-57.65772964138813
2026-01-20 21:20:00,device-001,20.75367170702095,42.840547456078355,86.21140104345046,-59.679968673281735
2026-01-20 21:25:00,device-001,19.913043961632155,40.7361937912821,86.072787038773,-61.46858407387759
2026-01-20 21:30:00,device-001,19.79309421105806,43.32698676451051,85.95504406131018,-58.22601323670997
2026-01-20 21:35:00,device-001,18.545458524507378,40.24688943786735,86.11733554556798,-58.75290169738784
2026-01-20 21:40:00,device-001,20.926412844113155,41.843791423941354,86.32360425002939,-59.8385084695007
2026-01-20 21:45:00,device-001,19.495187460988536,43.947638741131996,86.14569686352402,-61.376392156984245
2026-01-20 21:50:00,device-001,20.869333454740246,44.78363898948706,85.71233118954714,-59.40419646656259
2026-01-20 21:55:00,device-001,20.138904374544627,43.19714435793325,85.68490845384636,-60.47162336793805
2026-01-20 22:00:00,device-001,19.779556743206843,44.659093528889045,85.96308004637832,-60.1706143320861
2026-01-20 22:05:00,device-001,20.474392661760515,38.72224222445795,86.09462971011163,-61.53971377877809
2026-01-20 22:10:00,device-001,19.62480140717239,41.41175209188561,85.31159555728374,-58.63917321262148
2026-01-20 22:15:00,device-001,19.598972968293484,43.708312371501066,85.63592382633625,-59.322959172776876
2026-01-20 22:20:00,device-001,20.093602727626106,41.36242035501364,85.89888004583413,-60.29375658316131
2026-01-20 22:25:00,device-001,18.846494411495986,42.74409380925744,86.00022793719029,-58.94977825788651
2026-01-20 22:30:00,device-001,19.873027995378443,42.96269628169691,85.40350948463478,-57.723252016439154
2026-01-20 22:35:00,device-001,20.518234246934135,44.232872279368095,52.82778940024347,-59.56121084097348
2026-01-20 22:40:00,device-001,20.066705853366432,43.395374509744194,85.37851962217579,-59.83722223650984
2026-01-20 22:45:00,device-001,20.917785239000096,43.87072150219514,85.56979202316467,-59.88071658010858
2026-01-20 22:50:00,device-001,20.460790753740056,40.89916997568047,85.57489830241074,-59.453511524102005
2026-01-20 22:55:00,device-001,21.258921045794747,39.6564718625545,85.87651241143422,-59.93958962815517
2026-01-20 23:00:00,device-001,21.41008911808245,42.546045883799096,85.38383217151878,-60.853415563173655
2026-01-20 23:05:00,device-001,20.08792715446484,47.08261756916931,85.092795279771,-59.58256712682027
